makam,usul,count,shapeh_mean,shapeh_max,shapeh_median,time_mean,time_max,avg_rank,best_rank,top_k_count
Hüzzam Peşrev,Devr-i Kebîr,42,57.813869265626984,135.555485040023,50.90984019328373,,,1212.1666666666667,143,0
Hüzzam Şarkı,Müsemmen,42,51.32172562531736,67.45259646738542,54.81765431149053,,,1212.2142857142858,548,0
Hicaz-Uzzâl Şarkı,Aksaksemâî,42,55.19444010293974,101.98489899184149,51.169678890783494,,,1215.2380952380952,421,0
Hicaz Şarkı,Evfer,84,49.57202745316545,67.96525293707869,51.914594293512636,,,1216.4285714285713,109,0
Hüzzam Taksim,[Serbest],42,56.22844149547735,127.93381867963593,50.79281824229699,,,1216.6666666666667,198,0
Şîvenümâ Beste,Devr-i Revân,42,49.75116832264537,61.99616936833745,53.9957598084256,,,1216.7380952380952,555,0
Eviç Türkü,Sofyan,42,55.285680859520184,104.45575969446116,49.49949748779505,,,1218.142857142857,352,0
Nihâvent Yürüksemâî,Yürüksemâî(6/4),126,53.87546159295816,141.08710448977408,48.887675879271654,,,1219.079365079365,96,0
Hüzzam Kanto,Aksak,42,49.95813390394265,62.984483733704735,53.12408810595271,,,1219.1666666666667,167,0
Hicaz-Uzzâl Şarkı,Devr-i Hindî,126,53.116937093790845,99.51611101851489,52.68768065153496,,,1219.6507936507937,289,0
Hicaz-Uzzâl Şarkı,Düyek,378,51.981062445255816,115.8217616631979,50.609635627011244,,,1222.888888888889,39,0
Anberefşân Sazsemâîsi,Aksaksemâî,42,51.45371240367194,70.79272137247436,53.701429755845204,,,1224.1666666666667,598,0
Segâh Şarkı,Aksak,336,50.532393827486054,125.55581553706494,49.86797747206796,,,1229.2142857142858,43,0
Nev`eser Şarkı,Ağıraksak,42,56.76206134437536,126.78512207734492,52.30257075414575,,,1229.7380952380952,210,0
Sûzidil Şarkı,K. Curcuna,42,53.17737481830966,78.95530597330658,52.95899806687714,,,1230.904761904762,499,0
Hüseynî Şarkı,Aksak,462,49.55130432983742,92.50807082323674,50.760439860222476,,,1231.344155844156,20,0
Rengidil Gazel,,42,51.38712369414826,68.18926796329761,55.347307161386496,,,1235.1666666666667,437,0
Segâh Şarkı,K. Curcuna,42,49.44994111155944,59.84303028748961,52.582408084071545,,,1237.2619047619048,20,0
Uşşak Sazsemâîsi,Aksaksemâî,210,51.21224283622897,119.86837314255675,50.920561759497815,,,1240.8380952380953,56,0
Beyâtî Türkü,Nîmsofyan,42,51.84380996067336,67.69873770073768,56.67461853945941,,,1240.9285714285713,341,0
Sabâ Şarkı,Düyek,252,50.30051395500915,82.51042703921654,51.34373508667707,,,1240.9642857142858,77,0
Nihâvent Fantezi,Sofyan,210,51.66166197682404,108.83969468911204,47.753722721529144,,,1241.8857142857144,93,0
Hicaz-Uzzâl Şarkı,Aksak,546,49.0608913874039,112.56838012288219,49.88753306751109,0.0,0.0,1242.8882783882784,4,1
Tâhir Tesbih,Sofyan,42,51.66921431586732,73.74836425332593,52.75814418788178,,,1244.047619047619,709,0
Sabâ Şarkı,Curcuna,42,52.23541496949442,76.80052794053326,51.045842219002665,,,1244.8333333333333,590,0
Lâlegül Sazsemâîsi,Tek Vuruş,42,51.208810144169775,72.36385231340796,53.86531640105809,,,1245.2380952380952,630,0
Bûselik Yürüksemâî,Yürüksemâî(6/4),42,49.886515239054376,63.562107089588814,52.94404592484319,,,1248.5714285714287,472,0
Muhayyerkürdî Şarkı,Türkaksağı,42,55.463384936864635,99.2945789937789,54.49139176293099,,,1249.7142857142858,493,0
Kürdîlihicazkâr Şarkı,Semâî,294,50.014453276014564,101.41854173878485,51.0692366373065,,,1251.2176870748299,12,0
Rast Şarkı,Düyek,840,50.32679348829243,94.49173045117112,50.19059743038543,,,1252.0964285714285,16,0
Hüseynî Yürüksemâî,Senginsemâî,42,55.423556515842066,101.47296192303692,52.22914770226198,,,1253.0714285714287,393,0
Hicaz-Zirgüle Şarkı,Ağıraksak,42,51.376346604159785,69.27176615054985,52.38312691513769,,,1253.8095238095239,622,0
Mürekkep-Isfahan Şarkı,Devr-i Hindî,42,49.98380868060785,65.09512331670867,53.151162152960225,,,1254.2857142857142,482,0
Uşşak Türkü,Nîmsofyan,336,48.28519122767775,117.45767073662374,46.51051180031136,0.0,0.0,1256.8809523809523,2,12
Hüzzam Şarkı,Devr-i Hindî,84,52.25294507494619,100.40314940888037,51.066215865852335,,,1256.8809523809523,122,0
Mâhur Sazsemâîsi,Aksaksemâî,168,53.01259183893447,99.35038028528167,52.150783221007025,,,1257.0595238095239,96,0
Ferahnümâ Şarkı,Curcuna,42,48.73572209703081,59.37070371652465,51.90874470955429,,,1257.8095238095239,219,0
Kürdîlihicazkâr Şarkı,Senginsemâî,294,54.09938776934755,134.5067459859568,52.233357622016726,,,1258.091836734694,148,0
Şehnâz Şarkı,Aydın,42,52.18468436888049,75.17378659862979,52.792564315151644,,,1258.6904761904761,745,0
Mâhur Şarkı,Düyek,672,50.87283798579821,153.23308517564104,49.44031964192348,,,1260.7723214285713,11,0
Gerdâniye Türkü,Sofyan,336,47.42282248357397,111.60347477751995,45.98040736609522,0.0,0.0,1261.782738095238,1,20
Hicaz-Zirgüle Şarkı,Düyek,252,50.35461148293153,96.81848304706867,50.04423531959199,,,1264.4722222222222,98,0
Rast Zeybek,Ağıraksak,42,54.87168364161064,92.74198081692593,54.82037913139102,,,1267.1904761904761,171,0
Bûselik Ağırsemâî,Aksaksemâî,42,48.68522027336142,63.1814193708304,50.90960015556147,,,1269.0714285714287,107,0
Beyâtî Kanto,Sofyan,42,49.501805133191525,63.41216328833148,52.44619344333748,,,1269.9285714285713,312,0
Muhayyer Şarkı,Ağıraksak,42,53.32178979818306,82.64356891219457,52.1045093614711,,,1269.952380952381,398,0
Rast Zeybek,Aksak,42,54.929573332524676,92.11738271984811,53.17409964485806,,,1270.857142857143,346,0
Nikrîz Peşrev,Çenber,42,51.73755521257663,79.27358673339279,52.229544797306936,,,1275.5238095238096,367,0
Uşşak Şarkı,Ağıraksak,126,54.617954424783484,100.12674276645966,52.56221891725174,,,1276.3412698412699,279,0
Hüzzam Şarkı,Sofyan,252,49.311665089931616,113.86044762405393,48.0219762725916,0.0,0.0,1278.626984126984,1,5
Kürdîlihicazkâr Şarkı,Müsemmen,210,50.97808690986821,113.84576258631029,50.74496846744812,,,1279.4666666666667,123,0
Şehnâz Şarkı,Curcuna,42,49.5248083751423,61.38450054346811,53.22809246224561,,,1282.7142857142858,537,0
Mâhur Şarkı,Aksak,714,49.54156442133897,89.7770783206761,50.465307426353945,0.0,0.0,1283.4761904761904,4,1
Nişâburek Şarkı,Aksak,84,48.16367753223171,66.15313267034479,48.479155893460224,,,1285.857142857143,24,0
Hüseynî Türkü,Devr-i Hindî,42,47.77791331412619,57.41454016037647,49.78040074190882,,,1286.0238095238096,115,0
Hicazeyn Peşrev,Düyek,42,49.729018067646415,63.271408586939856,52.92311634493056,,,1288.6904761904761,489,0
Eviç Türkü,Aksak,210,48.121234014359345,96.90900077353396,45.4163148012815,,,1289.0904761904762,26,0
Sazkâr Ağırsemâî,Aksaksemâî,42,47.89356558823007,56.50639625740584,50.58348041876248,,,1291.7857142857142,21,0
Hicaz Beste,Darbeyn,42,55.746348879379596,130.59036529895036,50.25519642493366,,,1291.7857142857142,174,0
Nikrîz Şarkı,Sofyan,42,51.85762725713294,73.61895186851906,54.16772083826578,,,1292.4761904761904,330,0
Uşşak Şarkı,Müsemmen,126,49.1732799879993,71.92997522696731,48.633288602268124,,,1292.8492063492063,288,0
Hicazkâr Peşrev,Ağırdüyek,42,56.770271723244235,132.07291092392455,52.14286696211957,,,1296.4285714285713,164,0
Isfahân Şarkı,Devr-i Hindî,84,50.114942293941105,73.9806915650601,50.747312930839165,,,1296.5238095238096,233,0
Rast Şarkı,Türkaksağı,126,49.536877074071825,83.84537368246349,47.22822138458312,,,1297.3253968253969,93,0
Beyâtî-Arabân Sazsemâîsi,Aksaksemâî,42,51.39335889190685,71.66005316443785,50.26105455622931,,,1297.8095238095239,699,0
Sabâ Türkü,Aksak,42,50.81621220270776,66.9713557359043,54.100858936169814,,,1299.1666666666667,108,0
Bûselik Şarkı,Yürüksemâî II,42,47.736812221715425,57.485465252937,50.33811093873973,,,1299.357142857143,51,0
Hicazkâr Koşma,Sofyan,42,54.91167985500455,108.03944453704062,52.47051239862492,,,1303.952380952381,345,0
Bûselik Şarkı,Senginsemâî,42,56.34652156951086,133.92240655979654,51.58055224346228,,,1304.0238095238096,154,0
Hicazkâr Köçekçe,Çiftesofyan,42,56.98602223745816,117.1406450105632,51.01891775039775,,,1304.4285714285713,194,0
Muhayyer Şarkı,Düyek,42,47.63152802037625,57.24196229769514,51.19312637380635,0.0,0.0,1304.8333333333333,9,1
Segâh Şarkı,Mürekkep Nîmsofyan,42,51.827070967252574,75.83562971795205,53.98719395190405,,,1306.595238095238,508,0
Acemaşîrân Şarkı,Senginsemâî,84,50.10215673232033,73.71132294262023,52.002853742237875,,,1306.7738095238096,100,0
Karcığar Şarkı,Aksak,336,49.73724213243035,104.62949215995484,50.57654354227291,,,1308.4017857142858,21,0
Rengidil Şarkı,Ağıraksak,42,53.9891309752586,104.10928126865274,48.439005844954096,,,1309.6904761904761,370,0
Sûzidilârâ Yürüksemâî,Yürüksemâî(6/4),42,53.91695174749966,94.7477616660469,51.010824490400566,,,1310.7857142857142,360,0
Eviç Rumelitürküsü,Aksak,42,49.60311985951427,63.40394573580456,52.04201977853842,,,1311.952380952381,591,0
Hicaz Şarkı,Semâî,336,50.380997341387996,139.0304577241577,50.060879478270465,,,1312.047619047619,112,0
Ferahnâk Türkü,Düyek,42,46.37025801697835,54.937632216623626,48.452452231068655,,,1314.1904761904761,12,0
Segâh Yürüksemâî,Yürüksemâî(6/4),84,47.90398017953879,62.037816269286594,49.64560246619165,,,1315.952380952381,52,0
Hicazkâr Sirto,Nîmsofyan,42,55.91522988301065,128.7007420513325,50.85263215251863,,,1319.6190476190477,191,0
Hicaz Şarkı,K. Curcuna,168,47.78884338279726,69.79686825561657,49.9562939030418,,,1320.392857142857,57,0
Zâvil Ağırsemâî,Aksaksemâî,42,54.400583749218896,106.28520612616157,48.0460274113106,,,1321.3333333333333,309,0
Hicaz-Hümâyûn Fantezi,Nîmsofyan,42,51.833400185721366,73.12319490920584,53.114942455051604,,,1324.8095238095239,220,0
Rast Şarkı,Müsemmen,84,50.810365705287886,68.16316938115845,54.70359864268276,,,1325.202380952381,228,0
Sûzidilârâ Şarkı,Sofyan,42,51.19400544370409,82.82800549308868,50.807814545573635,,,1325.2380952380952,186,0
Kürdîlihicazkâr Şarkı,Sofyan,210,52.02951282619535,120.1822249573702,47.95405948661838,,,1327.3761904761905,35,0
Ferahnâk Şarkı,Aksak,126,48.47332442171661,78.04979251338716,47.17713573029157,,,1328.2301587301588,29,0
Müstear Şarkı,Semâî,42,52.36895336091133,80.10307946317016,53.29740566944875,,,1329.0238095238096,268,0
Segâh Şarkı,Türkaksağı,42,49.96121627049413,66.10765656228935,52.68319151876206,,,1330.142857142857,601,0
Sûzinâk-Zirgüle Şarkı,Düyek,168,47.93580465939093,82.18493660012561,48.02460635950379,,,1332.3035714285713,158,0
Acemaşîrân Şarkı,Sofyan,84,51.74858210867282,93.42243718775507,51.04978111693749,,,1332.7857142857142,358,0
Eviç Şarkı,Türkaksağı,84,50.54409499232531,75.2128935158474,52.963311623096544,,,1334.3690476190477,295,0
Beyâtî Şarkı,Yürüksemâî(6/4),42,52.366911954896054,80.96308618707545,51.140088009082916,,,1336.2619047619048,576,0
Sultânîyegâh Peşrev,Muhammes,42,55.2221455844896,129.55462888173764,49.56759341171235,,,1337.2857142857142,179,0
Beyâtî Şarkı,Çiftesofyan,42,53.49311573033634,91.55122348010536,52.09891299237999,,,1340.1666666666667,577,0
Bûselik İlâhî,Sofyan (4/8),42,49.91556989405298,65.82176095091968,52.06417518907415,,,1342.2619047619048,791,0
Acemkürdî Fantezi,Sofyan,42,49.69965625119342,65.50979880992561,52.47937776809071,,,1343.5238095238096,466,0
Nikrîz Zeybek,Aksak,84,52.248085854339884,94.24823034504173,53.76948365535419,,,1346.5833333333333,511,0
Karcığar Sazeseri,Sofyan,42,48.23283764203922,60.4241509288818,50.169601964747876,,,1350.1904761904761,139,0
Nihâvent Şarkı,Düyek,1428,48.69136249388728,133.0824575874002,45.889348308268225,0.0,0.0,1350.4915966386554,1,28
Segâh Şarkı,Senginsemâî,126,48.02821525786081,145.80084989023817,47.44708699622345,,,1351.3412698412699,40,0
Karcığar Köçekçe,Oynak,84,53.54078200877753,127.57612258591146,49.23378000293452,,,1353.297619047619,154,0
Ruhnevaz Şarkı,Ağırdüyek,42,57.05049704123063,135.54598894829306,51.513264042918976,,,1356.7142857142858,128,0
Uşşak Türkü,Devr-i Hindî (7/8),42,46.43663407756893,55.401166426628876,47.97238675846501,,,1356.904761904762,119,0
Acemaşîrân Peşrev,Düyek,42,50.33296673057491,72.66744661119436,50.83110176602227,,,1361.857142857143,412,0
Nihâvent Şarkı,Aksak,924,48.58152140574857,138.25420279697386,48.575783541532175,,,1362.051948051948,29,0
Nikrîz Longa,Nîmsofyan,126,45.89530849884128,67.03687891129707,49.00428399667787,,,1362.9444444444443,90,0
Rengidil Sazsemâîsi,Aksaksemâî,126,53.07425241494496,136.06281794314035,50.41777960120966,,,1363.452380952381,119,0
Rengidil Şarkı,Tek Vuruş,42,54.6727792677957,113.4460200036184,49.70339956095171,,,1364.7619047619048,322,0
Hicaz Şarkı,Yürüksemâî II,84,45.259267764199,81.70749872146072,35.734428532151504,,,1365.297619047619,145,0
Hisarbûselik Şarkı,Ağıraksak,42,53.25328188921655,89.92162091704374,50.52247486726691,,,1368.9761904761904,546,0
Sultânîyegâh Şarkı,Curcuna,126,49.00718500930896,71.11665121023162,51.57300173938309,,,1369.095238095238,405,0
Acemaşîrân Sazsemâîsi,Aksaksemâî,126,49.7767737709081,73.30387707219501,50.52241503590589,,,1369.873015873016,37,0
Hicaz-Hümâyûn Şarkı,Düyek,84,48.37370186466941,70.09739192248128,50.50058086279665,,,1370.1190476190477,176,0
Sûzinâk Şarkı,Senginsemâî,84,48.459026201862414,79.16371356163268,50.371206584868574,,,1371.8809523809523,47,0
Rengidil Şarkı,Türkaksağı,42,50.28955979042194,67.3648836921077,51.31666317650388,,,1372.642857142857,714,0
Hüseynî İlâhî,Yürüksemâî(6/4),42,47.270816599037495,58.94295293408711,50.01447847709237,,,1374.857142857143,122,0
Sûzinâk Peşrev,Çenber,42,56.14061604458668,138.37358060780136,48.1454365053926,,,1378.2142857142858,117,0
Hicaz Türkü,Müsemmen II,42,50.86068354073848,75.63949966736605,51.530580235991906,,,1380.8095238095239,503,0
Hüseynî Şarkı,Sofyan,126,51.298390761377554,150.5600471813023,49.04097379813747,,,1384.4285714285713,16,0
Beyâtî Türkü,3+3+3+4,42,47.432881287728215,59.31637256703598,50.690570007678296,,,1384.8333333333333,226,0
Rast Murabbâ,Şarkı Devr-i Revânı,42,49.553380309092,65.25891950260186,52.59795106079571,,,1384.952380952381,784,0
Mâhur Şarkı,K. Curcuna,42,48.20156463079262,59.74097650479425,51.08173533739896,,,1387.952380952381,582,0
Nikrîz Sirto,Nîmsofyan,84,53.171101912208904,137.08621342986143,50.458411861994634,,,1388.2142857142858,130,0
Rast Sazsemâîsi,Aksaksemâî,84,51.99222339849859,98.83344516099616,50.4108227809331,,,1388.4166666666667,500,0
Hüzzam Şarkı,Iraksak,42,49.21810108284582,65.56355942465014,52.50547385725655,,,1388.6190476190477,485,0
Nev`eser Peşrev,Muhammes,42,55.24786674402681,122.7094240091856,50.36792939329568,,,1389.7380952380952,242,0
Nihâvent Şarkı,Türkaksağı,210,47.58467600809224,74.59135963918834,47.89258952979668,,,1392.5285714285715,25,0
Hicaz Şarkı,Aksak,672,48.72706272114958,130.38986613445257,49.06380337990201,,,1393.8943452380952,16,0
Segâh Türkü,Oynak,42,45.010152964776175,54.01090782693915,46.84276425161646,,,1394,60,0
Ruhnevaz Ağırsemâî,Aksaksemâî,42,54.461671517958884,126.15173233158548,50.398399226180985,,,1394,214,0
Nişâburek Ağırsemâî,Ağır Aksaksemâî,42,49.78510282887689,68.56079436103663,51.819745916153394,,,1395.2142857142858,95,0
Karcığar Şarkı,Nîmsofyan,42,54.549581882575424,115.2368930144037,49.34375146907353,,,1395.7142857142858,310,0
Hüzzam Şarkı,Curcuna,420,49.417819319193676,99.26714489018806,49.1512194913479,,,1397.3714285714286,195,0
Nevâ Şarkı,Düyek,42,49.655154132573074,65.71399256096734,53.24542432543694,,,1397.642857142857,693,0
Hicaz-Hümâyûn Şarkı,Türkaksağı,84,47.94586731323876,68.08024453931984,49.140270708417475,,,1398.5714285714287,312,0
Hüzzam Türkü,Sofyan,168,46.61731295475137,129.2614616231679,48.27873472341524,,,1401.5,46,0
Hicaz-Uzzâl Yürüksemâî,Yürüksemâî(6/4),84,50.90689197244251,81.826808865868,50.49292672225279,,,1405.702380952381,271,0
Yegâh Şarkı,Düyek,168,48.77241494687112,100.10711736776194,48.46516710756677,,,1408.2619047619048,47,0
Peyk-i-Neşat Peşrev,Yürüksemâî II,42,48.772242240628785,61.44795740007084,51.993600893481585,,,1408.2619047619048,660,0
Hicazkâr Şarkı,Sofyan,126,49.636547376364256,137.75936966236617,43.793364915744576,,,1408.515873015873,123,0
Kürdîlihicazkâr Şarkı,K. Curcuna,126,48.16335400251336,73.51446850519882,50.20563931946094,,,1411.8253968253969,95,0
Segâh Şarkı,Mürekkep Sofyan,42,44.92582139063409,53.68802005205322,46.81498255630909,,,1414.1666666666667,61,0
Eviç Şarkı,Aydın,42,47.059446052497,55.89794123135781,49.70545199031864,,,1414.2619047619048,77,0
Segâh Fantezi,Aksak,42,48.591473281464495,63.97030370113939,50.467776538413816,,,1418.595238095238,179,0
Hüseynî İlâhî,Düyek,42,46.70043848518657,58.58009068724858,49.37820436113634,,,1420.404761904762,339,0
Nihâvent Şarkı,Yürüksemâî II,252,47.51004214900043,71.8679828141537,46.798324508207536,0.0,0.0,1421.5277777777778,8,1
Mâhur Kâr,Hafîf,42,53.41699222863877,123.62392356970993,48.470361395666146,,,1421.5714285714287,231,0
Sabâ Şarkı,Devr-i Hindî,42,51.26990583276395,85.90599282308565,49.658573050530364,,,1421.7142857142858,358,0
Uşşak Türkü,S. Türkaksağı,42,45.118306018824576,53.636431885556775,47.720476428580525,,,1423.2142857142858,96,0
Nikrîz Şarkı,Devr-i Hindî (7/8),42,52.68209459351741,93.26956592347561,50.214641802462424,,,1423.547619047619,621,0
Ferahnümâ Türkü,Sofyan,42,53.74195568368416,117.37342533117376,49.033710342135606,,,1425.5238095238096,290,0
Sûzinâk-Zirgüle Şarkı,Evfer,42,48.65362115745457,62.399026030915635,52.0688327756195,,,1426.2857142857142,906,0
Hicaz Şarkı,Ağır Aksaksemâî,42,51.73101714399131,92.30064902781153,48.85412152604154,,,1427.0238095238096,540,0
Hüzzam Şarkı,Semâî,294,46.4356454137512,86.92728495255511,47.58351638880693,,,1428.608843537415,41,0
Yegâh Şarkı,Nîmsofyan,42,47.99749312024138,61.907247144833114,50.32326421386573,0.0,0.0,1429.2142857142858,2,1
Nihâvent Fantezi,Nîmsofyan,210,46.18424172873827,105.60986747353532,44.39887894548646,,,1429.404761904762,51,0
Segâh Şarkı,Müsemmen,42,45.949810323731704,54.93668987268732,48.98629292009801,,,1431.8095238095239,261,0
Hüseynî Şarkı,Türkaksağı,42,46.861942814514656,56.71006221036986,50.25534351036286,,,1433.1904761904761,286,0
Isfahân Türkü,İki-Bir,42,45.52905816551208,55.354266474636425,47.44110670923236,,,1433.357142857143,17,0
Nihâvent Tango,Nîmsofyan,42,47.0999380962488,58.581493875120486,50.320165091819725,,,1434.047619047619,517,0
Hicaz Peşrev,Fahte,42,54.40819862967185,112.08388641728388,48.7062461804086,,,1434.2142857142858,279,0
Hicaz-Zirgüle Sazsemâîsi,Aksaksemâî,84,47.66234390170882,65.6289672109895,50.074253568157104,,,1434.2619047619048,289,0
Uşşak Şarkı,Semâî,42,50.60051602513806,78.3143340270921,50.42016537673095,,,1437.6190476190477,644,0
Hicazkâr Şarkı,Devr-i Hindî (7/8),168,47.76384397297056,118.33915763141891,47.482167049159955,,,1438.0535714285713,73,0
Hicaz Türkü,Raksaksağı,84,44.568672301057795,74.46431344225483,39.261424940845274,,,1440.452380952381,74,0
