raga,makam,usul,metric,agg,value
Bhairav,Acemtarab Peşrev,Hâvî,shapeh_score,mean,22.168354901453608
Bhairav,Acemtarab Peşrev,Hâvî,shapeh_score,median,20.953000329072488
Bhairav,Acemtarab Peşrev,Hâvî,shapeh_score,max,49.79828141538202
Bhairav,Acemtarab Peşrev,Hâvî,shapeh_score,top_5_mean,42.13184908821277
Bhairav,Anberefşân Sazsemâîsi,Aksaksemâî,shapeh_score,mean,23.66528934127367
Bhairav,Anberefşân Sazsemâîsi,Aksaksemâî,shapeh_score,median,21.950994553921586
Bhairav,Anberefşân Sazsemâîsi,Aksaksemâî,shapeh_score,max,49.661635134114775
Bhairav,Anberefşân Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,41.4788621499687
Bhairav,Arabân Küpe,Müsemmen,shapeh_score,mean,18.552155411214095
Bhairav,Arabân Küpe,Müsemmen,shapeh_score,median,19.626771257583982
Bhairav,Arabân Küpe,Müsemmen,shapeh_score,max,23.577212371415996
Bhairav,Arabân Küpe,Müsemmen,shapeh_score,top_5_mean,22.97084460513439
Bhairav,Arazbâr Ağırsemâî,Ağır Aksaksemâî,shapeh_score,mean,27.17266650738771
Bhairav,Arazbâr Ağırsemâî,Ağır Aksaksemâî,shapeh_score,median,24.359104623682107
Bhairav,Arazbâr Ağırsemâî,Ağır Aksaksemâî,shapeh_score,max,62.75935897819424
Bhairav,Arazbâr Ağırsemâî,Ağır Aksaksemâî,shapeh_score,top_5_mean,49.28384282586363
Bhairav,Arazbâr Küpe,Düyek (8/4),shapeh_score,mean,21.707802389360655
Bhairav,Arazbâr Küpe,Düyek (8/4),shapeh_score,median,23.344662116634115
Bhairav,Arazbâr Küpe,Düyek (8/4),shapeh_score,max,34.16520222287751
Bhairav,Arazbâr Küpe,Düyek (8/4),shapeh_score,top_5_mean,29.084235006189694
Bhairav,Arazbâr Seyir,Düyek,shapeh_score,mean,23.96178761929047
Bhairav,Arazbâr Seyir,Düyek,shapeh_score,median,25.105029324489685
Bhairav,Arazbâr Seyir,Düyek,shapeh_score,max,33.36189069949983
Bhairav,Arazbâr Seyir,Düyek,shapeh_score,top_5_mean,32.450571175814446
Bhairav,Arazbâr Seyir,Semâî,shapeh_score,mean,14.923936126155443
Bhairav,Arazbâr Seyir,Semâî,shapeh_score,median,15.47853265011617
Bhairav,Arazbâr Seyir,Semâî,shapeh_score,max,19.073914523777987
Bhairav,Arazbâr Seyir,Semâî,shapeh_score,top_5_mean,18.416675997509877
Bhairav,Arazbâr Seyir,Sofyan,shapeh_score,mean,24.647079273093734
Bhairav,Arazbâr Seyir,Sofyan,shapeh_score,median,25.017699754833878
Bhairav,Arazbâr Seyir,Sofyan,shapeh_score,max,35.753907913837125
Bhairav,Arazbâr Seyir,Sofyan,shapeh_score,top_5_mean,33.89848840340012
Bhairav,Arazbârbûselik Küpe,Aksak (9/4),shapeh_score,mean,21.20277648719768
Bhairav,Arazbârbûselik Küpe,Aksak (9/4),shapeh_score,median,21.3058094827009
Bhairav,Arazbârbûselik Küpe,Aksak (9/4),shapeh_score,max,30.397817294967197
Bhairav,Arazbârbûselik Küpe,Aksak (9/4),shapeh_score,top_5_mean,28.872328422888064
Bhairav,Arazbârbûselik Beste,Çenber,shapeh_score,mean,21.90628416179078
Bhairav,Arazbârbûselik Beste,Çenber,shapeh_score,median,19.74377326478369
Bhairav,Arazbârbûselik Beste,Çenber,shapeh_score,max,52.61012531821016
Bhairav,Arazbârbûselik Beste,Çenber,shapeh_score,top_5_mean,40.60318530769699
Bhairav,Arazbârbûselik Sazsemâîsi,Aksaksemâî,shapeh_score,mean,19.585657276331276
Bhairav,Arazbârbûselik Sazsemâîsi,Aksaksemâî,shapeh_score,median,18.793719986381245
Bhairav,Arazbârbûselik Sazsemâîsi,Aksaksemâî,shapeh_score,max,49.55926937360834
Bhairav,Arazbârbûselik Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,39.530411141169225
Bhairav,Aşîrân-Mâye Küpe,Aksaksemâî,shapeh_score,mean,23.895842113856908
Bhairav,Aşîrân-Mâye Küpe,Aksaksemâî,shapeh_score,median,24.696882572406636
Bhairav,Aşîrân-Mâye Küpe,Aksaksemâî,shapeh_score,max,33.42957207755853
Bhairav,Aşîrân-Mâye Küpe,Aksaksemâî,shapeh_score,top_5_mean,30.687678443472894
Bhairav,Aşîrân Zemzeme Peşrev,Sofyan,shapeh_score,mean,26.081227805329366
Bhairav,Aşîrân Zemzeme Peşrev,Sofyan,shapeh_score,median,23.333476857372005
Bhairav,Aşîrân Zemzeme Peşrev,Sofyan,shapeh_score,max,54.01355678922117
Bhairav,Aşîrân Zemzeme Peşrev,Sofyan,shapeh_score,top_5_mean,46.0673266635611
Bhairav,Aşkefzâ Peşrev,Ayîn Devr-i Revânı,shapeh_score,mean,25.213622956465624
Bhairav,Aşkefzâ Peşrev,Ayîn Devr-i Revânı,shapeh_score,median,23.274447165346814
Bhairav,Aşkefzâ Peşrev,Ayîn Devr-i Revânı,shapeh_score,max,56.09902090251329
Bhairav,Aşkefzâ Peşrev,Ayîn Devr-i Revânı,shapeh_score,top_5_mean,46.22691656231788
Bhairav,Aşkefzâ Şarkı,Sofyan,shapeh_score,mean,25.61906309413745
Bhairav,Aşkefzâ Şarkı,Sofyan,shapeh_score,median,23.838447846284687
Bhairav,Aşkefzâ Şarkı,Sofyan,shapeh_score,max,62.222349007725256
Bhairav,Aşkefzâ Şarkı,Sofyan,shapeh_score,top_5_mean,49.48164046195503
Bhairav,Aşkefzâ Şarkı,Yürüksemâî II,shapeh_score,mean,22.523969955973747
Bhairav,Aşkefzâ Şarkı,Yürüksemâî II,shapeh_score,median,22.271881895742432
Bhairav,Aşkefzâ Şarkı,Yürüksemâî II,shapeh_score,max,42.35548589475661
Bhairav,Aşkefzâ Şarkı,Yürüksemâî II,shapeh_score,top_5_mean,36.89504325664946
Bhairav,Aşkefzâ Seyir,Devr-i Hindî (7/8),shapeh_score,mean,10.96362845118246
Bhairav,Aşkefzâ Seyir,Devr-i Hindî (7/8),shapeh_score,median,10.83092369649545
Bhairav,Aşkefzâ Seyir,Devr-i Hindî (7/8),shapeh_score,max,16.214026038038497
Bhairav,Aşkefzâ Seyir,Devr-i Hindî (7/8),shapeh_score,top_5_mean,14.400654583580849
Bhairav,Bahr-i-Nâzik Küpe,Düyek (8/4),shapeh_score,mean,20.539893967567465
Bhairav,Bahr-i-Nâzik Küpe,Düyek (8/4),shapeh_score,median,21.862055591881735
Bhairav,Bahr-i-Nâzik Küpe,Düyek (8/4),shapeh_score,max,29.417009628575464
Bhairav,Bahr-i-Nâzik Küpe,Düyek (8/4),shapeh_score,top_5_mean,27.184196115805026
Bhairav,Bend-i-Hisar Küpe,Yürüksemâî II,shapeh_score,mean,20.43012132877448
Bhairav,Bend-i-Hisar Küpe,Yürüksemâî II,shapeh_score,median,20.608822561551513
Bhairav,Bend-i-Hisar Küpe,Yürüksemâî II,shapeh_score,max,27.32064124973468
Bhairav,Bend-i-Hisar Küpe,Yürüksemâî II,shapeh_score,top_5_mean,25.445087916486816
Bhairav,Beste-Isfahan Küpe,Ağırevfer,shapeh_score,mean,21.11971446398732
Bhairav,Beste-Isfahan Küpe,Ağırevfer,shapeh_score,median,21.484255448571382
Bhairav,Beste-Isfahan Küpe,Ağırevfer,shapeh_score,max,31.45487362049537
Bhairav,Beste-Isfahan Küpe,Ağırevfer,shapeh_score,top_5_mean,28.309816047055943
Bhairav,Beste-Isfahan Seyir,Sofyan,shapeh_score,mean,17.958906216919345
Bhairav,Beste-Isfahan Seyir,Sofyan,shapeh_score,median,18.25929380474748
Bhairav,Beste-Isfahan Seyir,Sofyan,shapeh_score,max,26.44173422624517
Bhairav,Beste-Isfahan Seyir,Sofyan,shapeh_score,top_5_mean,25.265153930421825
Bhairav,Beste-Isfahan Yürüksemâî,Yürüksemâî(6/4),shapeh_score,mean,26.657033953212004
Bhairav,Beste-Isfahan Yürüksemâî,Yürüksemâî(6/4),shapeh_score,median,25.796164524846397
Bhairav,Beste-Isfahan Yürüksemâî,Yürüksemâî(6/4),shapeh_score,max,58.93558797845491
Bhairav,Beste-Isfahan Yürüksemâî,Yürüksemâî(6/4),shapeh_score,top_5_mean,47.18433572231405
Bhairav,Bestenigâr Küpe,Ağırevfer,shapeh_score,mean,22.313248464379274
Bhairav,Bestenigâr Küpe,Ağırevfer,shapeh_score,median,22.90540804275948
Bhairav,Bestenigâr Küpe,Ağırevfer,shapeh_score,max,30.139811645177236
Bhairav,Bestenigâr Küpe,Ağırevfer,shapeh_score,top_5_mean,29.26568244077764
Bhairav,Bestenigâr Peşrev,Fahte,shapeh_score,mean,25.714281508453073
Bhairav,Bestenigâr Peşrev,Fahte,shapeh_score,median,23.070565035977165
Bhairav,Bestenigâr Peşrev,Fahte,shapeh_score,max,57.11526155564378
Bhairav,Bestenigâr Peşrev,Fahte,shapeh_score,top_5_mean,47.08210130589063
Bhairav,Bestenigâr Şarkı,Ağıraksak,shapeh_score,mean,24.68548602093161
Bhairav,Bestenigâr Şarkı,Ağıraksak,shapeh_score,median,23.042186807754717
Bhairav,Bestenigâr Şarkı,Ağıraksak,shapeh_score,max,51.26675954773183
Bhairav,Bestenigâr Şarkı,Ağıraksak,shapeh_score,top_5_mean,47.96404120956214
Bhairav,Bestenigâr Şarkı,Aksak,shapeh_score,mean,23.479631084712047
Bhairav,Bestenigâr Şarkı,Aksak,shapeh_score,median,22.924221444414528
Bhairav,Bestenigâr Şarkı,Aksak,shapeh_score,max,47.855373354815576
Bhairav,Bestenigâr Şarkı,Aksak,shapeh_score,top_5_mean,43.42173758819779
Bhairav,Bestenigâr Şarkı,Düyek,shapeh_score,mean,24.98857565271978
Bhairav,Bestenigâr Şarkı,Düyek,shapeh_score,median,25.85730612146051
Bhairav,Bestenigâr Şarkı,Düyek,shapeh_score,max,43.54608154444684
Bhairav,Bestenigâr Şarkı,Düyek,shapeh_score,top_5_mean,37.766165080423306
Bhairav,Bestenigâr Şarkı,K. Curcuna (10/16),shapeh_score,mean,26.15820305597155
Bhairav,Bestenigâr Şarkı,K. Curcuna (10/16),shapeh_score,median,25.480348959290453
Bhairav,Bestenigâr Şarkı,K. Curcuna (10/16),shapeh_score,max,59.678313838281426
Bhairav,Bestenigâr Şarkı,K. Curcuna (10/16),shapeh_score,top_5_mean,46.28124942127399
Bhairav,Bestenigâr Sazsemâîsi,Aksaksemâî,shapeh_score,mean,24.477996389496184
Bhairav,Bestenigâr Sazsemâîsi,Aksaksemâî,shapeh_score,median,22.590744943181576
Bhairav,Bestenigâr Sazsemâîsi,Aksaksemâî,shapeh_score,max,51.522262252251814
Bhairav,Bestenigâr Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,43.551864672857754
Bhairav,Bestenigâr Seyir,Düyek,shapeh_score,mean,17.76924270184588
Bhairav,Bestenigâr Seyir,Düyek,shapeh_score,median,17.860015627381678
Bhairav,Bestenigâr Seyir,Düyek,shapeh_score,max,26.694512467003722
Bhairav,Bestenigâr Seyir,Düyek,shapeh_score,top_5_mean,24.641748329351696
Bhairav,Bestenigâr Seyir,Semâî,shapeh_score,mean,14.579954676048116
Bhairav,Bestenigâr Seyir,Semâî,shapeh_score,median,14.857845315987937
Bhairav,Bestenigâr Seyir,Semâî,shapeh_score,max,19.47864234094474
Bhairav,Bestenigâr Seyir,Semâî,shapeh_score,top_5_mean,18.698220871742933
Bhairav,Bestenigâr Seyir,Sofyan,shapeh_score,mean,12.917930248029483
Bhairav,Bestenigâr Seyir,Sofyan,shapeh_score,median,13.003844877224623
Bhairav,Bestenigâr Seyir,Sofyan,shapeh_score,max,16.751434171969574
Bhairav,Bestenigâr Seyir,Sofyan,shapeh_score,top_5_mean,16.278863574524944
Bhairav,Beyâtî Ağırsemâî,Aksaksemâî,shapeh_score,mean,26.931706317153825
Bhairav,Beyâtî Ağırsemâî,Aksaksemâî,shapeh_score,median,26.63476978459286
Bhairav,Beyâtî Ağırsemâî,Aksaksemâî,shapeh_score,max,58.25111008543054
Bhairav,Beyâtî Ağırsemâî,Aksaksemâî,shapeh_score,top_5_mean,50.13519508585081
Bhairav,Beyâtî Ağırsemâî,Ağır Aksaksemâî,shapeh_score,mean,27.690809514018518
Bhairav,Beyâtî Ağırsemâî,Ağır Aksaksemâî,shapeh_score,median,25.96578394040796
Bhairav,Beyâtî Ağırsemâî,Ağır Aksaksemâî,shapeh_score,max,62.546706212347104
Bhairav,Beyâtî Ağırsemâî,Ağır Aksaksemâî,shapeh_score,top_5_mean,57.27113350513471
Bhairav,Beyâtî Aranağme,Ağıraksak,shapeh_score,mean,20.091297026550944
Bhairav,Beyâtî Aranağme,Ağıraksak,shapeh_score,median,21.868358896994614
Bhairav,Beyâtî Aranağme,Ağıraksak,shapeh_score,max,30.49911748742472
Bhairav,Beyâtî Aranağme,Ağıraksak,shapeh_score,top_5_mean,28.87711122792472
Bhairav,Beyâtî Aranağme,Curcuna,shapeh_score,mean,10.529793016052103
Bhairav,Beyâtî Aranağme,Curcuna,shapeh_score,median,10.894057534976415
Bhairav,Beyâtî Aranağme,Curcuna,shapeh_score,max,14.99493356582091
Bhairav,Beyâtî Aranağme,Curcuna,shapeh_score,top_5_mean,14.03815360419845
Bhairav,Beyâtî Beste,Devr-i Kebîr,shapeh_score,mean,26.000361108041524
Bhairav,Beyâtî Beste,Devr-i Kebîr,shapeh_score,median,25.275587166457967
Bhairav,Beyâtî Beste,Devr-i Kebîr,shapeh_score,max,56.85198718469221
Bhairav,Beyâtî Beste,Devr-i Kebîr,shapeh_score,top_5_mean,50.86838069270464
Bhairav,Beyâtî Beste,Sofyan,shapeh_score,mean,29.30493473734879
Bhairav,Beyâtî Beste,Sofyan,shapeh_score,median,28.533549011144295
Bhairav,Beyâtî Beste,Sofyan,shapeh_score,max,63.20797594779275
Bhairav,Beyâtî Beste,Sofyan,shapeh_score,top_5_mean,50.460125816804855
Bhairav,Beyâtî Beste,Hafîf,shapeh_score,mean,24.68155853640551
Bhairav,Beyâtî Beste,Hafîf,shapeh_score,median,23.713004631232252
Bhairav,Beyâtî Beste,Hafîf,shapeh_score,max,52.83345442061157
Bhairav,Beyâtî Beste,Hafîf,shapeh_score,top_5_mean,43.88859300856297
Bhairav,Beyâtî Beste,Nîmdevir,shapeh_score,mean,29.959355070840115
Bhairav,Beyâtî Beste,Nîmdevir,shapeh_score,median,30.385215314549136
Bhairav,Beyâtî Beste,Nîmdevir,shapeh_score,max,60.784838590657934
Bhairav,Beyâtî Beste,Nîmdevir,shapeh_score,top_5_mean,51.07251746149774
Bhairav,Beyâtî Beste,Remel,shapeh_score,mean,28.009076627760674
Bhairav,Beyâtî Beste,Remel,shapeh_score,median,27.091526312265565
Bhairav,Beyâtî Beste,Remel,shapeh_score,max,60.78097590648064
Bhairav,Beyâtî Beste,Remel,shapeh_score,top_5_mean,47.009271011847986
Bhairav,Beyâtî İlâhî,Durak Evferi,shapeh_score,mean,24.349383418152083
Bhairav,Beyâtî İlâhî,Durak Evferi,shapeh_score,median,23.033816471573694
Bhairav,Beyâtî İlâhî,Durak Evferi,shapeh_score,max,57.014014071766226
Bhairav,Beyâtî İlâhî,Durak Evferi,shapeh_score,top_5_mean,45.28750065885721
Bhairav,Beyâtî İlâhî,Düyek,shapeh_score,mean,24.765895554387416
Bhairav,Beyâtî İlâhî,Düyek,shapeh_score,median,23.852323736098107
Bhairav,Beyâtî İlâhî,Düyek,shapeh_score,max,38.73596918969815
Bhairav,Beyâtî İlâhî,Düyek,shapeh_score,top_5_mean,37.139368893105555
Bhairav,Beyâtî Kanto,Sofyan,shapeh_score,mean,25.110814226812273
Bhairav,Beyâtî Kanto,Sofyan,shapeh_score,median,25.51538734395767
Bhairav,Beyâtî Kanto,Sofyan,shapeh_score,max,46.883947103378574
Bhairav,Beyâtî Kanto,Sofyan,shapeh_score,top_5_mean,42.23474592327622
Bhairav,Beyâtî Karşılama,Çiftesofyan,shapeh_score,mean,21.68770515729373
Bhairav,Beyâtî Karşılama,Çiftesofyan,shapeh_score,median,21.983321295833314
Bhairav,Beyâtî Karşılama,Çiftesofyan,shapeh_score,max,33.643629455833775
Bhairav,Beyâtî Karşılama,Çiftesofyan,shapeh_score,top_5_mean,32.75960955763256
Bhairav,Beyâtî Küpe,Düyek (8/4),shapeh_score,mean,20.99934149888956
Bhairav,Beyâtî Küpe,Düyek (8/4),shapeh_score,median,21.25511807434189
Bhairav,Beyâtî Küpe,Düyek (8/4),shapeh_score,max,27.953767452594334
Bhairav,Beyâtî Küpe,Düyek (8/4),shapeh_score,top_5_mean,26.96317721621772
Bhairav,Beyâtî Mehter,Yürüksemâî II,shapeh_score,mean,23.781055681628775
Bhairav,Beyâtî Mehter,Yürüksemâî II,shapeh_score,median,22.97197399330173
Bhairav,Beyâtî Mehter,Yürüksemâî II,shapeh_score,max,55.029383608771184
Bhairav,Beyâtî Mehter,Yürüksemâî II,shapeh_score,top_5_mean,42.940894877723174
Bhairav,Beyâtî Peşrev,Darb-ı Fetih,shapeh_score,mean,22.618089740664963
Bhairav,Beyâtî Peşrev,Darb-ı Fetih,shapeh_score,median,21.024821467492337
Bhairav,Beyâtî Peşrev,Darb-ı Fetih,shapeh_score,max,51.92899513229135
Bhairav,Beyâtî Peşrev,Darb-ı Fetih,shapeh_score,top_5_mean,42.29366328904385
Bhairav,Beyâtî Peşrev,Hafîf,shapeh_score,mean,25.47792357601869
Bhairav,Beyâtî Peşrev,Hafîf,shapeh_score,median,23.255511251857257
Bhairav,Beyâtî Peşrev,Hafîf,shapeh_score,max,64.50267033062514
Bhairav,Beyâtî Peşrev,Hafîf,shapeh_score,top_5_mean,55.38273879479687
Bhairav,Beyâtî Şarkı,Ağıraksak,shapeh_score,mean,23.533681228373695
Bhairav,Beyâtî Şarkı,Ağıraksak,shapeh_score,median,22.727150118309396
Bhairav,Beyâtî Şarkı,Ağıraksak,shapeh_score,max,61.434345053157216
Bhairav,Beyâtî Şarkı,Ağıraksak,shapeh_score,top_5_mean,56.62571010565925
Bhairav,Beyâtî Şarkı,Ağırdüyek,shapeh_score,mean,23.588816585877364
Bhairav,Beyâtî Şarkı,Ağırdüyek,shapeh_score,median,21.623752979103187
Bhairav,Beyâtî Şarkı,Ağırdüyek,shapeh_score,max,59.33515534073238
Bhairav,Beyâtî Şarkı,Ağırdüyek,shapeh_score,top_5_mean,43.79128157350777
Bhairav,Beyâtî Şarkı,Aksak,shapeh_score,mean,24.23437093453339
Bhairav,Beyâtî Şarkı,Aksak,shapeh_score,median,23.26318747302247
Bhairav,Beyâtî Şarkı,Aksak,shapeh_score,max,59.35742400348722
Bhairav,Beyâtî Şarkı,Aksak,shapeh_score,top_5_mean,54.541068958492644
Bhairav,Beyâtî Şarkı,Aksaksemâî,shapeh_score,mean,24.712980227227565
Bhairav,Beyâtî Şarkı,Aksaksemâî,shapeh_score,median,23.2338522991625
Bhairav,Beyâtî Şarkı,Aksaksemâî,shapeh_score,max,47.993454164191434
Bhairav,Beyâtî Şarkı,Aksaksemâî,shapeh_score,top_5_mean,42.78750635708207
Bhairav,Beyâtî Şarkı,Çiftesofyan,shapeh_score,mean,21.068109287611314
Bhairav,Beyâtî Şarkı,Çiftesofyan,shapeh_score,median,19.592376416186944
Bhairav,Beyâtî Şarkı,Çiftesofyan,shapeh_score,max,52.33788407816247
Bhairav,Beyâtî Şarkı,Çiftesofyan,shapeh_score,top_5_mean,42.08399610811238
Bhairav,Beyâtî Şarkı,Curcuna,shapeh_score,mean,23.426444390899213
Bhairav,Beyâtî Şarkı,Curcuna,shapeh_score,median,22.26820440387308
Bhairav,Beyâtî Şarkı,Curcuna,shapeh_score,max,54.93894993112262
Bhairav,Beyâtî Şarkı,Curcuna,shapeh_score,top_5_mean,49.611633780786384
Bhairav,Beyâtî Şarkı,Devr-i Hindî,shapeh_score,mean,23.684394556485785
Bhairav,Beyâtî Şarkı,Devr-i Hindî,shapeh_score,median,21.916745729536608
Bhairav,Beyâtî Şarkı,Devr-i Hindî,shapeh_score,max,56.11820041511559
Bhairav,Beyâtî Şarkı,Devr-i Hindî,shapeh_score,top_5_mean,44.246301211015194
Bhairav,Beyâtî Şarkı,Düyek,shapeh_score,mean,24.701729707839267
Bhairav,Beyâtî Şarkı,Düyek,shapeh_score,median,23.433049063140594
Bhairav,Beyâtî Şarkı,Düyek,shapeh_score,max,59.57320509478278
Bhairav,Beyâtî Şarkı,Düyek,shapeh_score,top_5_mean,55.71144303270916
Bhairav,Beyâtî Şarkı,Evfer,shapeh_score,mean,25.956863420265854
Bhairav,Beyâtî Şarkı,Evfer,shapeh_score,median,26.711117806525323
Bhairav,Beyâtî Şarkı,Evfer,shapeh_score,max,39.213211904161525
Bhairav,Beyâtî Şarkı,Evfer,shapeh_score,top_5_mean,37.10431483831997
Bhairav,Beyâtî Şarkı,K. Curcuna,shapeh_score,mean,20.31098715097779
Bhairav,Beyâtî Şarkı,K. Curcuna,shapeh_score,median,19.774639836574913
Bhairav,Beyâtî Şarkı,K. Curcuna,shapeh_score,max,44.535708638366394
Bhairav,Beyâtî Şarkı,K. Curcuna,shapeh_score,top_5_mean,39.2714182739222
Bhairav,Beyâtî Şarkı,Şarkı Devr-i Revânı,shapeh_score,mean,28.30917862598567
Bhairav,Beyâtî Şarkı,Şarkı Devr-i Revânı,shapeh_score,median,25.732894641246887
Bhairav,Beyâtî Şarkı,Şarkı Devr-i Revânı,shapeh_score,max,61.01545358582159
Bhairav,Beyâtî Şarkı,Şarkı Devr-i Revânı,shapeh_score,top_5_mean,50.85212778839066
Bhairav,Beyâtî Şarkı,Senginsemâî,shapeh_score,mean,24.680989053099513
Bhairav,Beyâtî Şarkı,Senginsemâî,shapeh_score,median,24.681279764321417
Bhairav,Beyâtî Şarkı,Senginsemâî,shapeh_score,max,53.47678044597151
Bhairav,Beyâtî Şarkı,Senginsemâî,shapeh_score,top_5_mean,45.06202631725148
Bhairav,Beyâtî Şarkı,Sofyan,shapeh_score,mean,25.89672973109194
Bhairav,Beyâtî Şarkı,Sofyan,shapeh_score,median,25.321532309647232
Bhairav,Beyâtî Şarkı,Sofyan,shapeh_score,max,55.22175140639304
Bhairav,Beyâtî Şarkı,Sofyan,shapeh_score,top_5_mean,47.04199876633427
Bhairav,Beyâtî Şarkı,Türkaksağı,shapeh_score,mean,22.60014908319971
Bhairav,Beyâtî Şarkı,Türkaksağı,shapeh_score,median,21.25694008174103
Bhairav,Beyâtî Şarkı,Türkaksağı,shapeh_score,max,43.26384704255006
Bhairav,Beyâtî Şarkı,Türkaksağı,shapeh_score,top_5_mean,37.32518159530351
Bhairav,Beyâtî Şarkı,Yürüksemâî(6/4),shapeh_score,mean,21.381057187588205
Bhairav,Beyâtî Şarkı,Yürüksemâî(6/4),shapeh_score,median,20.578429298562764
Bhairav,Beyâtî Şarkı,Yürüksemâî(6/4),shapeh_score,max,46.608087490544456
Bhairav,Beyâtî Şarkı,Yürüksemâî(6/4),shapeh_score,top_5_mean,36.73346795389564
Bhairav,Beyâtî Şarkı,Yürüksemâî II,shapeh_score,mean,22.074409302677694
Bhairav,Beyâtî Şarkı,Yürüksemâî II,shapeh_score,median,20.699192134170403
Bhairav,Beyâtî Şarkı,Yürüksemâî II,shapeh_score,max,46.02486277962257
Bhairav,Beyâtî Şarkı,Yürüksemâî II,shapeh_score,top_5_mean,36.55838415437629
Bhairav,Beyâtî Sazsemâîsi,Aksaksemâî,shapeh_score,mean,24.391918869081447
Bhairav,Beyâtî Sazsemâîsi,Aksaksemâî,shapeh_score,median,23.178489058695988
Bhairav,Beyâtî Sazsemâîsi,Aksaksemâî,shapeh_score,max,62.80042537248573
Bhairav,Beyâtî Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,57.485698452789414
Bhairav,Beyâtî Seyir,Semâî,shapeh_score,mean,18.215410757556608
Bhairav,Beyâtî Seyir,Semâî,shapeh_score,median,18.27479226408993
Bhairav,Beyâtî Seyir,Semâî,shapeh_score,max,25.467478806164912
Bhairav,Beyâtî Seyir,Semâî,shapeh_score,top_5_mean,24.574103277476485
